Student_ID,Age,Gender,Education_Level,Stream,Specialization,Attendance_Percentage,CGPA,Semester_Marks_Percent,Internal_Marks,Practical_Marks,Project_Score,Lab_Score,Assignment_Score,Competition_Participation_Count,Olympiad_Participation,Hackathons_Count,Internships_Count,Research_Experience,Volunteer_Activities,Club_Activities,Leadership,Communication,Confidence,Creativity,Problem_Solving,Critical_Thinking,Adaptability,Teamwork,Decision_Making,Time_Management,Curiosity,Analytical_Thinking,Stress_Management,Self_Learning,Persistence,Interests,Skills,Certifications,Recommended_Career
STU115298,24,Female,Postgraduate,MBA,Operations,100,,78.2,83.6,76.4,100,68.9,69.8,5,No,1,0,No,Yes,No,7,7,7,6,4,7,6,6,6,7,6,7,6,8,6,Investment|Banking|Stock Market|Human Resources|Startups|Marketing|Accounting,Payroll Management:Advanced|Procurement:Advanced|Investment Analysis:Advanced|Cost-Benefit Analysis:Advanced|Vendor Management:Advanced|Business Valuation:Intermediate|Mergers and Acquisitions Analysis:Advanced|SEO:Advanced|Conflict Resolution:Advanced|Cultural Sensitivity:Expert|Delegation:Advanced|Decision Making:Advanced|Teamwork:Intermediate,IIBA Certified Business Analysis Professional (CBAP)|QuickBooks Certified User,Business Analyst
STU115299,25,Male,Professional Degree,Professional Degree,Chartered Financial Analyst (CFA),,7.17,71.6,70.9,70.8,62.8,69,62,1,No,0,2,No,Yes,Yes,6,3,6,4,7,8,8,4,5,7,6,7,6,7,6,Investment|Real Estate|Taxation|Human Resources|Entrepreneurship|Insurance|Startups|Accounting,E-commerce Management:Intermediate|Business Valuation:Advanced|Self Learning:Intermediate|Ethical Reasoning:Intermediate|Communication:Intermediate|Stress Management:Advanced|Resilience:Expert,None,Risk Manager
STU115300,18,Male,Higher Secondary,Vocational,Healthcare,77.6,8.55,83.6,75,84.6,76.1,91.7,63.2,3,No,0,,No,No,No,6,6,7,8,7,7,9,8,8,7,7,5,6,7,9,Genetics|Pharmacology|Nursing Care|Biomedical Devices|Nutrition and Diet|Animal Care|Mental Health|Fitness and Wellness,Biostatistics:Expert|Medical Coding:Advanced|Ayurvedic Treatment Knowledge:Advanced|Blood Bank Procedures:Expert|Genetic Analysis:Intermediate|Persuasion:Intermediate|Emotional Intelligence:Advanced|Innovation Mindset:Expert,Diploma in Medical Lab Technology|First Aid and CPR Certification (Red Cross)|WHO Certificate in Public Health Basics,Pharmacist
STU115301,21,Male,ITI,ITI,Welder,87,6.76,85.5,86.7,68.4,67.7,,90.2,3,No,0,2,No,No,No,8,8,7,6,6,7,6,6,4,9,4,5,9,7,7,Welding|Plumbing,Automobile Repair:Expert|Tool and Die Making:Expert|Carpentry:Advanced|Refrigeration and AC Repair:Intermediate|Welding Techniques:Beginner|Plumbing:Expert|Active Listening:Intermediate|Persuasion:Advanced|Leadership:Intermediate,Skill India Certified - Automobile Technician|Skill India Certified - Welder|National Trade Certificate (NCVT/SCVT),Automobile Mechanic
STU115302,24,Female,Postgraduate,MTech/ME,Thermal Engineering,87.6,10,91.3,80.8,92.6,82.9,92.9,89.8,4,No,1,0,No,No,Yes,7,7,6,8,6,6,7,9,9,8,5,6,7,7,8,Law Enforcement|Power Systems|Industrial Automation,MATLAB:Expert|STAAD Pro:Intermediate|Piping Design:Advanced|Machining:Advanced|Adaptability:Expert|Innovation Mindset:Intermediate|Emotional Intelligence:Intermediate|Communication:Advanced|Teamwork:Advanced,None,Manufacturing Engineer
STU115303,22,Male,Undergraduate,BTech/BE,Robotics,75.2,7.29,,58.8,47.8,79.8,46.4,,3,No,1,1,No,Yes,Yes,4,3,7,6,6,4,3,7,4,6,4,3,6,6,5,Aeronautics|Electronics|Machines and Tools|Insurance|Industrial Automation|Automobiles,NULL,Certified SolidWorks Professional (CSWP)|NPTEL - Thermodynamics|NPTEL - Strength of Materials,Structural Engineer
STU115304,22,Female,Postgraduate,MBA,Operations,80.6,8.94,80.4,89.8,86.2,81.8,83.3,93.3,1,No,0,1,No,Yes,Yes,7,8,4,4,5,5,5,7,7,6,8,6,7,6,6,Real Estate|Business Strategy|Insurance|E-commerce|Retail|Startups,unknown,Certificate in E-commerce Management (Amazon/Flipkart Academy),Agricultural Officer
STU115305,20,Female,Diploma,Diploma Engineering,Electronics Engineering,74.6,5.83,83.1,83.7,87.3,,73.5,84,1,No,0,,No,Yes,No,3,5,2,5,6,4,4,5,7,2,5,7,3,5,5,Aeronautics|Mechatronics|Drones|Special Education|Machines and Tools|CAD Modelling|Automobiles|Construction Technology,Structural Analysis:Advanced|Metallurgy Basics:Intermediate|Project Estimation:Beginner|Building Information Modelling (BIM):Intermediate|Boiler Operations:Beginner|CATIA:Intermediate|Decision Making:Intermediate|Emotional Intelligence:Beginner|Conflict Resolution:Beginner|Time Management:Beginner,None,Structural Engineer
STU115306,19,Male,Diploma,Diploma Engineering,Mechanical Engineering,79.5,7.2,55.8,58.5,61.7,,55.3,40,1,No,0,,No,Yes,Yes,5,2,6,2,5,3,3,4,9,6,5,4,5,4,3,Aeronautics|Mechatronics|Digital Marketing|Power Systems|Automobiles,MATLAB:Beginner|Vibration Analysis:Beginner|CATIA V5:Intermediate|3D Printing:Intermediate|HVAC Systems:Beginner|ANSYS:Intermediate|Problem Solving:Beginner|Delegation:Beginner|Decision Making:Beginner|Communication:Intermediate,None,Electrical Engineer
STU115307,21,Other,Undergraduate,BArch,Architecture,83.8,,77.8,78.8,87.2,78.8,91.5,74.7,2,No,0,2,No,Yes,No,7,7,7,6,6,8,9,10,7,6,7,8,5,7,6,Painting,Procreate:Advanced|SketchUp:Expert|Video Editing:Advanced|3D Modelling (Blender):Intermediate|Adobe Premiere Pro:Advanced|CorelDRAW:Advanced|Stop Motion Animation:Expert|Lightroom:Advanced|Delegation:Expert|Presentation Skills:Advanced|Ethical Reasoning:Advanced|Persuasion:Advanced|Decision Making:Advanced,Coursera - Graphic Design Specialization,Interior Designer
STU115308,17,Male,Higher Secondary,Humanities,"History, Political Science, Economics",91.8,9.21,79.2,84.5,85,83,82.6,74.1,0,Yes,0,,No,No,Yes,,,,,,,,,,,,,,,,Public Speaking|Languages|Agri-Technology|Sociology,Counselling Techniques:Advanced|Museum Curation:Advanced|Editing and Proofreading:Intermediate|Translation:Intermediate|Ethical Reasoning:Intermediate|Creativity:Intermediate|Presentation Skills:Advanced,Cambridge English Certificate (FCE)|TOEFL Certification,Teacher
STU115309,19,Male,Undergraduate,BA,Political Science,,6.39,41.8,41.5,29.9,67.9,18.3,34.6,1,No,0,2,Yes,No,Yes,6,5,4,4,5,5,2,4,4,3,5,5,4,2,2,Political Science|Space Exploration|Languages|Literature|Sociology,Translation:Beginner|Debate:Intermediate|Oral History Documentation:Beginner|Copyediting:Beginner|Presentation Skills:Beginner|Stress Management:Beginner,Certificate in French Language (DELF),Speechwriter
STU115310,16,Male,Higher Secondary,Humanities,"History, Political Science, Economics",87.6,9.76,93.7,100,,65.1,100,89.1,5,No,0,,No,No,No,7,4,5,6,6,6,5,6,6,5,6,6,6,7,5,Archaeology|Philosophy|Public Speaking|Languages|Culture and Heritage,Debate:Advanced|Policy Analysis:Expert|Leadership:Intermediate|Self Learning:Advanced|Critical Thinking:Intermediate,None,Sports Coach
STU115311,18,Female,Higher Secondary,Vocational,Healthcare,81.1,6.96,78.2,76.8,81.4,,87.1,77.4,3,No,0,,No,Yes,Yes,8,5,7,6,9,5,7,8,5,8,7,6,7,4,7,Public Health|Alternative Medicine|Dentistry|Nutrition and Diet|Fitness and Wellness,Pharmacology Knowledge:Intermediate|Patient Counselling:Advanced|Medical Coding:Advanced|Vital Signs Monitoring:Intermediate|Medical Imaging Interpretation:Expert|Scientific Writing:Expert|Stress Management:Expert|Creativity:Expert|Ethical Reasoning:Intermediate,Basic Life Support (BLS) Certification|Certificate in Diabetes Education|Coursera - Anatomy Specialization|Certificate in Clinical Research|Infection Prevention and Control Certificate,Public Health Officer
STU115312,20,Male,ITI,ITI,Welder,66.7,6.71,49.1,58.4,58.4,58.5,61.2,36.2,0,No,0,1,No,Yes,Yes,5,4,5,5,5,7,4,4,7,6,3,9,4,5,6,Archaeology|Electrical Repair,Machine Operation:Intermediate|Persuasion:Intermediate|Cultural Sensitivity:Beginner|Presentation Skills:Intermediate|Stress Management:Intermediate,None,Plumber
STU115313,16,Female,ITI,ITI,Draughtsman Civil,92.6,8.89,86.5,91.2,82.6,85.7,80.5,92.4,4,No,3,0,No,No,Yes,7,8,4,6,7,7,7,9,6,9,6,6,7,9,7,Aeronautics|Manufacturing|Electronics|Surveying|Machines and Tools|Geology,Welding:Expert|Conflict Resolution:Intermediate|Time Management:Advanced|Cultural Sensitivity:Advanced,None,HVAC Engineer
STU115314,24,Male,Postgraduate,MD/MS,General Medicine,,6.75,62.4,52.6,70.3,52.6,,56.9,2,No,0,2,No,Yes,No,2,3,7,4,3,4,5,4,3,4,5,6,5,6,1,Alternative Medicine|Medicine|Fitness and Wellness|Animal Care|Genetics|First Aid,Pharmacology Knowledge:Beginner|Nursing Procedures:Beginner|Nutrition Planning:Intermediate|Medical Coding:Beginner|Electronic Health Records:Advanced|Patient Care:Beginner|Ayurvedic Treatment Knowledge:Beginner|Blood Bank Procedures:Advanced|Genetic Analysis:Intermediate|Wound Care:Advanced|Critical Thinking:Intermediate|Innovation Mindset:Intermediate,None,Cardiologist
STU115315,23,Male,Undergraduate,BTech/BE,Information Technology,85.1,6.07,79.1,79.4,,93.7,81.3,83.7,3,No,2,1,No,No,No,7,5,5,6,6,5,6,7,7,7,4,7,6,6,5,Cloud Computing|Mathematics|Blockchain|Programming|Machine Learning|Internet of Things,C++:Advanced|Leadership:Intermediate|Presentation Skills:Beginner|Communication:Intermediate|Delegation:Beginner,None,Big Data Engineer
STU115316,22,Female,Undergraduate,BDS,Dental Surgery,80.4,7.03,86.8,97.8,,91.5,87.3,91.6,2,No,0,2,No,Yes,Yes,6,7,5,7,4,4,7,9,3,9,5,5,6,5,5,Mental Health|Medicine,Medical Terminology:Expert|Laboratory Techniques:Advanced|Infection Control:Advanced|Medical Coding:Advanced|Vital Signs Monitoring:Intermediate|Anatomy Knowledge:Expert|Electronic Health Records:Advanced|Patient Care:Intermediate|Dental Procedures:Expert|Genetic Analysis:Advanced|Time Management:Intermediate|Stress Management:Advanced|Self Learning:Intermediate,WHO Certificate in Public Health Basics|Certified Medical Coder (CPC)|Certificate in Clinical Research,Biomedical Engineer
STU115317,20,Male,Undergraduate,BTech/BE,Information Technology,69.6,6.97,,49.1,65.7,64.1,73.8,64.8,1,No,1,0,No,No,Yes,6,4,6,4,3,5,5,4,5,5,6,3,3,3,5,UI/UX Design|Robotics|Welding|Competitive Programming|Embedded Systems,Excel (Advanced):Intermediate|Decision Making:Beginner|Conflict Resolution:Intermediate|Resilience:Advanced|Cultural Sensitivity:Advanced|Presentation Skills:Beginner,Snowflake SnowPro Core Certification,Deep Learning Engineer
STU115318,26,Female,Postgraduate,MBA,Human Resources,77.9,8,74.6,79.1,,85.3,,,1,No,0,2,Yes,No,No,7,2,8,5,7,7,5,7,5,6,5,7,7,7,8,Retail|E-commerce|Marketing|Law Enforcement,B2B Sales:Advanced|Market Research:Advanced|E-commerce Management:Beginner|Google Ads:Advanced|Salesforce CRM:Beginner|Email Marketing:Intermediate|Decision Making:Advanced|Persuasion:Advanced|Emotional Intelligence:Beginner|Stress Management:Beginner,HubSpot Content Marketing Certification|IIBA Certified Business Analysis Professional (CBAP),Risk Manager
STU115319,20,Male,Professional Degree,Professional Degree,Chartered Financial Analyst (CFA),82,7.47,,62.2,78.3,73.9,82.3,70.8,2,No,0,1,No,Yes,No,4,5,4,6,9,2,5,4,5,5,5,5,5,7,6,Digital Marketing|Marketing|Real Estate,Zoho CRM:Advanced|Social Media Marketing:Advanced|Resilience:Intermediate|Conflict Resolution:Advanced|Stress Management:Intermediate|Networking (Professional):Expert,NISM Certification (Securities Market)|Certified Financial Planner (CFP),Brand Manager
STU115320,23,Male,Undergraduate,BHM,Hotel Management,79.7,7.96,75.9,77.7,80,79.6,,71.4,3,No,0,3,No,Yes,No,4,5,6,5,6,8,6,8,8,7,5,6,6,4,7,Travel|Event Management|Tourism|Baking,Event Planning:Advanced|Customer Service:Expert|Baking:Intermediate|Travel Itinerary Planning:Intermediate|Food and Beverage Service:Expert|Cooking:Intermediate|Leadership:Intermediate|Presentation Skills:Advanced|Delegation:Advanced|Cultural Sensitivity:Intermediate|Teamwork:Expert,None,Yoga Instructor
STU115321,22,Male,Undergraduate,BTech/BE,Electrical Engineering,87.6,9.23,73,70,78.4,61.3,,69.6,3,No,0,2,No,Yes,Yes,9,6,7,6,4,7,2,7,7,6,7,7,9,6,6,Aeronautics|Manufacturing|Electronics|Structural Design|3D Printing|Construction Technology,CATIA:Expert|Leadership:Intermediate|Innovation Mindset:Advanced,None,Robotics Technician
STU115322,18,Male,Undergraduate,BTech/BE,Data Science,,9.56,71.8,85.3,86,54.9,,79,2,No,4,2,Yes,Yes,No,6,7,7,3,7,6,5,8,4,5,6,8,3,7,6,App Development|Web Development|Competitive Programming|Software Testing,LangChain:Intermediate|PowerShell:Intermediate|Ruby on Rails:Intermediate|TypeScript:Advanced|R:Beginner|REST APIs:Intermediate|Ansible:Intermediate|Rust:Advanced|Solidity:Advanced|Unreal Engine:Intermediate|Ethical Reasoning:Intermediate|Innovation Mindset:Intermediate,None,Business Intelligence Analyst
STU115323,24,Female,Postgraduate,MSc,Physics,61,4.78,44.7,30.9,39.8,67.6,39.2,52,0,Yes,1,1,No,No,No,3,5,5,6,6,5,6,5,2,3,4,4,4,7,3,Research|Nursing Care|Mathematics|Physics|Nanotechnology|Scientific Writing,Chemical Analysis:Beginner|Conflict Resolution:Beginner|Creativity:Beginner|Persuasion:Intermediate|Teamwork:Beginner,None,Corporate Lawyer
STU115324,19,Male,Undergraduate,BTech/BE,Computer Science,93.7,9.18,69.9,74.7,64.7,98.1,68.1,66.3,3,No,2,2,Yes,Yes,Yes,7,8,5,7,8,9,10,10,5,7,10,6,8,8,8,Cyber Security|App Development|Artificial Intelligence|Competitive Programming,Linux:Intermediate|PostgreSQL:Expert|Cultural Sensitivity:Advanced|Innovation Mindset:Intermediate,Microsoft Office Specialist|Coursera - Google Data Analytics: Foundations|NPTEL - Machine Learning|NPTEL - Data Structures and Algorithms|Databricks Certified Data Engineer Associate,Technical Writer
STU115325,21,Male,Undergraduate,BTech/BE,Civil Engineering,87.9,9.08,75.3,77,83.2,65.1,,78,1,No,3,0,Yes,No,Yes,9,4,9,8,7,6,4,6,8,9,6,6,6,8,5,Aeronautics|Structural Design|CAD Modelling|Power Systems|3D Printing|Automobiles,Vehicle Diagnostics:Expert|Lean Manufacturing:Expert|Project Estimation:Expert|Welding:Expert|CATIA:Intermediate|Non-Destructive Testing:Expert|MATLAB:Expert|Innovation Mindset:Intermediate|Active Listening:Intermediate,NPTEL - Machine Design|Autodesk Certified Professional - Revit,Production Engineer
STU115326,20,Male,Professional Degree,Professional Degree,Cost and Management Accountant (CMA),93.5,7.76,75.7,76.9,74.2,74.7,75.1,,2,No,0,3,No,No,Yes,7,6,3,5,5,5,6,7,5,7,6,6,7,5,6,Business Strategy|Stock Market|Human Resources|Economics|Digital Marketing|E-commerce|Marketing|Accounting,Social Media Marketing:Expert|Market Research:Advanced|SEM:Intermediate|Inventory Management:Advanced|Taxation Knowledge:Intermediate|Leadership:Intermediate|Communication:Intermediate|Decision Making:Beginner|Time Management:Intermediate|Persuasion:Intermediate,Facebook Blueprint Certification|Certificate in Digital Marketing (IIM/NMIMS)|Zoho Finance Certification|NPTEL - Business Analytics,Digital Marketing Specialist
STU115327,20,Male,Undergraduate,BDes,Interior Design,78,8.06,83,,100,78,100,92.6,1,No,0,1,No,No,No,6,6,5,7,6,6,6,7,6,4,6,6,6,8,5,Fashion|Crafts|Painting|Interior Design|Dance|Drawing|Photography|Sculpting,DaVinci Resolve:Expert|Stop Motion Animation:Expert|Set Design:Intermediate|Sketching:Intermediate|Figma:Expert|Presentation Skills:Beginner|Conflict Resolution:Beginner|Teamwork:Advanced,None,Photographer
STU115328,24,Other,Undergraduate,BBA,Business Analytics,89.5,7.2,63,55.6,70.6,61.7,63.6,69.6,2,No,0,1,Yes,No,No,,,,,,,,,,,,,,,,Business Strategy|Banking|Accounting,B2B Sales:Advanced|Zoho CRM:Beginner|Budgeting:Advanced|Google Ads:Advanced|Business Valuation:Advanced|Emotional Intelligence:Beginner|Networking (Professional):Advanced,Tally ERP Certification|Chartered Financial Analyst (CFA) Level 1|Facebook Blueprint Certification|Bloomberg Market Concepts Certificate,E-commerce Manager
STU115329,9,Male,Class 5,General,NA,90.6,,73.8,83.7,70.4,73.3,,77.9,1,No,0,,,No,No,4,6,5,7,8,7,5,6,4,6,7,8,7,5,7,Cricket|Anthropology,None,None,Air Force Officer
STU115330,18,Male,Higher Secondary,Science,"Physics, Chemistry, Maths (PCM)",,8.3,81,81.4,88.2,64.4,90.2,100,2,No,0,,No,No,No,8,6,6,5,8,8,8,6,6,6,8,6,5,9,7,,Vibration Analysis:Advanced|Revit:Expert|Quality Control:Advanced|Circuit Design:Advanced|3D Printing:Expert|Manufacturing Processes:Advanced|Delegation:Expert|Conflict Resolution:Advanced|Adaptability:Advanced,Siemens Certified NX Associate,Electronics Engineer
STU115331,18,Female,ITI,ITI,Automobile Mechanic,91.2,8.9,71.6,66.3,70,,59.8,75.6,3,No,0,3,No,Yes,Yes,5,6,7,5,9,5,7,7,6,4,5,6,8,6,8,Automobile Repair|Tailoring|Machine Operation|Carpentry|Electrical Repair,Automobile Repair:Intermediate|Machine Operation:Intermediate|Tailoring and Stitching:Advanced|Tool and Die Making:Intermediate|Carpentry:Expert|Plumbing:Advanced|Time Management:Beginner|Stress Management:Intermediate,Skill India Certified - Automobile Technician|Skill India Certified - Welder|National Trade Certificate (NCVT/SCVT),Plumber
STU115332,31,Male,Professional Degree,Professional Degree,Company Secretary (CS),75.9,7.05,63.4,58,57.3,56.4,,68.1,2,Yes,0,0,No,No,Yes,8,5,6,5,4,5,5,6,6,4,5,6,5,5,6,Investment|Real Estate|Business Strategy|Taxation|Digital Marketing|Accounting,Salesforce CRM:Advanced|Negotiation:Beginner|SEO:Intermediate|Presentation Skills:Beginner|Teamwork:Intermediate|Active Listening:Beginner|Innovation Mindset:Intermediate,None,Business Development Executive
STU115333,19,Female,Undergraduate,BTech/BE,Artificial Intelligence,79.4,8.03,68.4,85.1,62.1,90.9,70.2,,1,No,0,1,Yes,No,Yes,7,9,8,7,5,8,7,6,10,6,4,7,7,5,7,Cyber Security|Human Resources|Open Source Contribution|Software Testing,Kubernetes:Expert|TypeScript:Expert|R:Advanced|C++:Advanced|Adaptability:Advanced|Decision Making:Beginner|Communication:Intermediate|Time Management:Intermediate|Problem Solving:Expert,None,Application Support Engineer
STU115334,24,Male,Postgraduate,MBA,Human Resources,85.8,7.71,,74.4,63.6,73.4,,69.6,2,No,0,1,No,No,No,3,9,5,7,6,6,5,7,8,6,7,6,6,7,7,Taxation|Stock Market|Entrepreneurship|Economics|Insurance,QuickBooks:Advanced|Payroll Management:Intermediate|Market Research:Advanced|B2B Sales:Advanced|E-commerce Management:Beginner|SEM:Intermediate|Supply Chain Management:Intermediate|Warehouse Management:Expert|Auditing:Expert|Negotiation:Intermediate|Delegation:Beginner|Presentation Skills:Beginner,QuickBooks Certified User|Chartered Financial Analyst (CFA) Level 1|NPTEL - Business Analytics|HubSpot Inbound Marketing Certification,Bank Manager
STU115335,17,Male,Higher Secondary,Science,PCMB (Combined),99.5,7.69,77.1,77.8,86.5,,88.9,71.7,2,No,0,,No,Yes,No,4,7,5,7,7,7,6,6,6,3,8,6,6,8,6,Pharmacology|Astronomy|Environment|Geology|Physics|Nanotechnology|Scientific Writing,GIS Mapping:Intermediate|Data Collection:Intermediate|Bioinformatics Tools:Intermediate|Microscopy:Advanced|Spectroscopy:Intermediate|Climate Modelling:Beginner|Teamwork:Intermediate|Time Management:Advanced|Self Learning:Intermediate|Innovation Mindset:Advanced|Networking (Professional):Intermediate,None,Lab Technician
STU115336,10,Male,Class 5,General,NA,86.1,,99.5,100,100,72.1,100,93.7,3,No,0,,,No,No,6,6,6,5,7,7,6,5,10,7,5,4,6,6,8,Public Speaking|Welding|Literature|Culture and Heritage,None,None,Financial Analyst
STU115337,23,Female,Professional Degree,Professional Degree,Chartered Accountant (CA),86.2,,90.8,87.1,85.1,86.2,70.3,,3,No,0,1,No,No,No,9,9,9,9,8,7,8,7,9,7,9,10,8,8,9,Investment|Business Strategy|Stock Market|Taxation|Human Resources|Economics|Retail|Mentoring|Accounting,QuickBooks:Advanced|Ethical Reasoning:Expert|Decision Making:Expert,PMI Project Management Professional (PMP)|NCFM Certification (NSE)|NPTEL - Business Analytics|Certificate in E-commerce Management (Amazon/Flipkart Academy),Accountant
STU115338,23,Female,Undergraduate,BCom,Banking and Insurance,63.5,7.16,71.4,82.6,69.3,74.5,59.4,64.5,2,No,0,1,No,Yes,No,4,6,7,4,3,6,2,4,7,5,5,6,5,2,5,Taxation|Human Resources|Supply Chain|Economics|Entrepreneurship|Insurance|Marketing|Accounting,NA,None,Supply Chain Manager
STU115339,26,Female,Professional Degree,Professional Degree,Advocate (Bar Council),76.9,9.64,84,84.4,87.5,82.7,74.3,83.2,7,No,0,1,No,No,No,5,8,9,5,4,10,5,7,6,5,7,8,7,6,6,Corporate Law|Constitutional Studies|International Relations|Human Rights,unknown,NPTEL - Constitutional Law|Certificate Course in Cyber Law|Diploma in Human Rights Law,Product Manager (Tech)
STU115340,22,Male,Undergraduate,BA,Journalism and Mass Communication,88,7.02,85.3,80.2,84.8,91.3,92.2,,0,No,0,1,Yes,No,Yes,6,6,7,6,4,7,6,6,6,7,4,6,7,8,9,Public Relations|Podcasting|Video Editing|Blogging,Video Production:Advanced|Media Ethics:Advanced|Copywriting:Advanced|Self Learning:Intermediate|Stress Management:Intermediate|Networking (Professional):Advanced|Creativity:Advanced|Emotional Intelligence:Intermediate,Coursera - Podcasting Specialization|Certificate in Video Editing (Premiere Pro)|Certificate in Journalism (IIMC),Content Creator/Influencer
