Student_ID,Age,Gender,Education_Level,Current_Course,Board,School_or_College_Type,Medium_of_Instruction,District,State,Urban_or_Rural,Stream,Mathematics,Science,English,Social_Science,Second_Language,Physics,Chemistry,Biology,Computer_Science,Accountancy,Business_Studies,Economics,Statistics,History,Political_Science,Geography,Psychology,Overall_Percentage,CGPA,Current_Semester,Backlogs,Attendance,Project_Score,Logical_Reasoning,Analytical_Thinking,Numerical_Ability,Spatial_Ability,Mechanical_Aptitude,Scientific_Aptitude,Language_Aptitude,Business_Aptitude,Creative_Aptitude,Leadership_Aptitude,Observation,Memory,Critical_Thinking,Decision_Making,Learning_Ability,Communication,Leadership,Teamwork,Problem_Solving,Creativity,Time_Management,Adaptability,Confidence,Self_Learning,Emotional_Intelligence,Stress_Management,Networking_Skill,Personality_Type,Learning_Style,Risk_Taking,Work_Preference,Leadership_Style,Technology_Interest,Medicine_Interest,Business_Interest,Finance_Interest,Law_Interest,Teaching_Interest,Research_Interest,Agriculture_Interest,Arts_Interest,Design_Interest,Sports_Interest,Music_Interest,Writing_Interest,Journalism_Interest,Psychology_Interest,Environment_Interest,Hospitality_Interest,Social_Service_Interest,Defence_Interest,Robotics_Interest,Artificial_Intelligence_Interest,Animation_Interest,Entrepreneurship_Interest,Gaming_Interest,MS_Word,Excel,PowerPoint,Typing_Speed,Internet_Research,Digital_Communication,AI_Tool_Usage,Online_Collaboration,Cyber_Awareness,Programming,Python,Java,C++,SQL,Database,Networking,Cybersecurity,Cloud_Computing,Artificial_Intelligence_Skill,Machine_Learning,Data_Analysis,UI_UX,Graphic_Design,Video_Editing,Accounting,Financial_Analysis,Marketing,Patient_Care,Laboratory_Skills,Mechanical_Design,Electrical_Maintenance,Civil_Drawing,Legal_Research,Content_Writing,Scientific_Research,Agriculture_Skill,Certification_1,Certification_2,Certification_Count,Project_1,Project_2,Project_Count,Internship_Completed,Internship_Domain,Internship_Duration_Months,Industrial_Visit,Volunteer_Experience,Community_Service_Hours,Activity_1,Activity_2,Activity_3,Parent_Education,Parent_Occupation,Annual_Family_Income,First_Generation_Learner,Internet_Access,Laptop_Availability,Study_Environment,Preferred_Industry,Preferred_Location,Expected_Salary,Government_or_Private,Research_Interest_Level,Higher_Studies_Interest,Abroad_Studies_Interest,Startup_Interest,Work_Life_Balance_Preference,Recommended_Career,Academic_Performance_Score,Total_Technical_Skill_Score,Soft_Skill_Score,Digital_Literacy_Score,Domain_Skill_Score,STEM_Strength_Score,Business_Aptitude_Score,Creativity_Score,Leadership_Score,Career_Readiness_Score,Mathematics_Studied,Science_Studied,English_Studied,Social_Science_Studied,Second_Language_Studied,Physics_Studied,Chemistry_Studied,Biology_Studied,Computer_Science_Studied,Accountancy_Studied,Business_Studies_Studied,Economics_Studied,Statistics_Studied,History_Studied,Political_Science_Studied,Geography_Studied,Psychology_Studied
STU106667,16,Male,Plus One,Not Applicable,State Board,Government,English,Thrissur,Kerala,Urban,Science,94,Not Studied,81.3,Not Studied,Not Studied,49.9,39,Not Studied,87.6,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,70.36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,6,8,4,6,4,3,4,7,4,5,5,5,6,4,4,5,4,3,4,4,3,5,6,8,5,3,Extrovert,Visual,Low,Team,Not Applicable,9,4,6,7,6,2,8,5,7,5,1,5,4,5,5,4,4,5,5,4,5,7,5,4,5,2,4,2,6,4,5,4,5,4,5,4,2,3,3,2,3,2,2,0,5,3,3,4,1,2,1,0,0,2,0,0,3,2,2,4,NPTEL,Coursera,2,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,5,NSS,Not Applicable,Not Applicable,Graduate,Retired,3-6 LPA,No,Yes,No,Good,Education,Metro Cities Only,525759,Private,8,3,6,2,Low Priority,Data Scientist,70.36,3,4.5,4.11,1.42,67.62,5.67,5.33,4.5,26.94,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU106668,17,Male,ITI,ITI Mechanic (Motor Vehicle),Not Applicable,Private,English,Varanasi,Uttar Pradesh,Rural,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.08,2,3,78.9,60.4,6,6,5,7,7,5,1,6,1,7,4,2,3,7,4,4,4,5,4,2,6,3,5,4,6,4,5,Ambivert,Practical,Medium,Independent,Supportive,6,4,3,4,5,4,3,7,5,4,8,3,2,4,7,2,4,5,3,6,4,7,2,5,8,4,6,4,4,5,6,5,7,2,0,0,1,0,0,2,1,1,0,0,0,0,1,0,1,3,2,4,2,0,1,1,1,0,1,1,Not Applicable,Not Applicable,0,Website,Not Applicable,1,No,Not Applicable,0,No,Yes,10,NCC,Quiz,Not Applicable,Below 10th,Daily Wage Worker,1.5-3 LPA,Yes,Yes,Yes,Good,Design & Creative,Home State,411884,Private,3,2,9,1,High Priority,Sports Coach,70.8,0.53,4.33,5.44,1.42,68.05,4.33,2.33,5.5,21.93,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106669,17,Female,Plus One,Not Applicable,CBSE,Government,English,Kanpur,Uttar Pradesh,Rural,Science,60.6,Not Studied,79.7,Not Studied,Not Studied,65.6,66.1,62.9,71.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.77,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,5,4,4,8,4,5,4,4,3,7,6,3,3,3,1,6,6,5,3,2,5,6,4,6,6,4,Ambivert,Visual,Medium,Team,Not Applicable,6,7,5,4,3,4,5,5,3,5,10,5,4,5,6,5,6,6,4,6,4,6,7,5,7,5,4,3,3,6,5,6,4,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,3,0,0,1,4,2,2,3,2,1,Skill India,Not Applicable,1,Teaching Internship Report,Social Service Project,2,No,Not Applicable,0,Yes,Yes,20,Music,Art Club,Dance,Doctorate,Homemaker,6-10 LPA,No,Yes,No,Average,Media & Entertainment,Abroad,201367,Government,8,3,2,10,High Priority,Fitness Trainer,67.77,0.47,4.5,4.78,1.83,65.38,4.33,4,4.5,36.95,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU106670,17,Male,Plus Two,Not Applicable,State Board,Private,English,Trichy,Tamil Nadu,Rural,Science,65,Not Studied,80,Not Studied,Not Studied,56,59.9,26.3,99.5,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,64.45,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,5,3,3,5,7,3,3,7,7,3,6,4,5,5,5,6,3,7,6,4,5,4,3,10,6,3,Introvert,Hands-on,Medium,Hybrid,Not Applicable,8,3,5,5,7,4,6,3,6,4,5,6,5,3,2,5,3,4,4,4,4,5,5,5,5,3,1,8,6,6,4,4,3,6,1,3,2,1,5,2,3,0,1,5,0,0,0,2,1,2,2,0,2,1,1,3,2,1,3,3,IBM,Not Applicable,1,Machine Learning Project,Not Applicable,1,No,Not Applicable,0,No,No,0,Art Club,Not Applicable,Not Applicable,12th Pass,Business Owner,Below 1.5 LPA,Yes,Yes,Yes,Good,Media & Entertainment,Anywhere in India,373657,Private,2,2,6,2,Moderate Priority,Mobile App Developer,64.45,2.07,5.17,4.44,1.75,61.34,4.33,5.67,6.5,27.77,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU106671,26,Male,Postgraduate,MSc,Not Applicable,Autonomous,English,Bengaluru Urban,Karnataka,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.32,3,1,94.4,89.5,6,4,5,5,7,4,6,1,4,3,7,3,4,3,3,5,5,3,7,3,2,3,2,4,2,3,7,Ambivert,Practical,Medium,Independent,Not Applicable,8,5,3,6,4,2,4,3,5,7,4,7,4,3,5,5,8,7,8,4,6,6,3,5,5,5,4,3,6,2,4,5,3,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,1,1,2,2,0,7,0,0,1,0,3,0,Not Applicable,Not Applicable,0,Robotics Project,Architecture Model,2,Yes,Hospitality,3,Yes,Yes,10,NSS,Drama,Entrepreneurship Club,Diploma,Retired,10-20 LPA,No,Yes,No,Average,Manufacturing,Metro Cities Only,1080051,Private,6,4,3,6,Moderate Priority,Mechanical Engineer,73.2,0.47,3.83,4.11,1.42,68.05,3.33,4.67,4,51.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106672,16,Female,Class 10,Not Applicable,State Board,Private,English,Hyderabad,Telangana,Urban,General,67.7,83.4,89.5,68.3,50.6,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,71.9,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,2,7,6,1,4,2,4,7,5,8,4,5,4,2,4,5,5,6,5,3,6,2,7,4,3,5,Introvert,Hands-on,Medium,Independent,Not Applicable,6,5,2,3,6,6,5,7,9,8,3,4,3,5,6,4,7,5,3,6,2,8,3,6,4,1,3,8,4,5,3,2,1,2,1,1,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Not Applicable,Not Applicable,0,Social Service Project,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Quiz,Photography Club,Not Applicable,10th Pass,Daily Wage Worker,Below 1.5 LPA,No,Yes,No,Good,Manufacturing,No Preference,150000,Private,3,3,3,2,Low Priority,Fashion Designer,71.9,0.67,4.58,3.44,0.25,67.7,3,6.67,5,16.93,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU106673,18,Female,Plus Two,Not Applicable,State Board,Private,Regional Language,Kanpur,Uttar Pradesh,Rural,Science,56.3,Not Studied,70.5,Not Studied,Not Studied,64.2,48.1,39.8,88.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,61.27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,5,3,4,3,5,8,6,7,1,7,4,5,3,4,4,5,4,4,6,5,5,2,5,3,1,2,Extrovert,Visual,Medium,Hybrid,Not Applicable,6,7,8,5,4,2,4,4,3,4,6,5,9,4,1,5,4,5,4,3,5,2,5,4,6,5,5,4,4,6,2,7,6,3,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,7,2,2,Adobe Certified,Not Applicable,1,Research Publication,Not Applicable,1,No,Not Applicable,0,No,No,0,NCC,Not Applicable,Not Applicable,12th Pass,Government Employee,3-6 LPA,Yes,Yes,Yes,Average,Banking & Finance,No Preference,182814,Either,4,6,5,7,High Priority,Content Writer,61.27,0.6,3.83,5,1.67,59.42,6.33,5.67,3,29.17,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU106674,16,Male,Plus One,Not Applicable,State Board,Government,Regional Language,Warangal,Telangana,Rural,Science,58.1,Not Studied,78.2,Not Studied,Not Studied,66.8,79.6,80.6,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,72.66,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,4,4,6,5,5,6,5,3,7,7,6,4,4,9,4,4,6,4,4,4,4,4,6,6,5,5,Ambivert,Visual,Medium,Hybrid,Not Applicable,5,8,5,4,4,4,5,5,6,4,4,7,5,6,6,6,4,1,7,5,3,3,3,3,3,5,7,6,4,6,6,5,2,0,1,0,1,1,0,2,1,0,4,4,1,0,0,1,0,0,2,6,0,3,2,0,0,3,2,3,Tally,Red Hat,3,Business Plan,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Drama,Music,Not Applicable,12th Pass,Daily Wage Worker,10-20 LPA,No,Yes,Yes,Good,Healthcare,No Preference,218922,Government,7,3,9,3,Moderate Priority,Nurse,72.66,1.07,4.67,4.89,1.75,71.28,4.67,3.67,5.5,45.56,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
STU106675,25,Male,Postgraduate,MCom,Not Applicable,Deemed University,Regional Language,Guntur,Andhra Pradesh,Urban,Commerce,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.57,1,0,81.3,76.9,6,6,5,6,5,5,4,5,3,7,5,3,4,9,3,3,5,4,5,4,5,7,5,4,3,2,1,Introvert,Visual,Medium,Team,Directive,6,2,3,4,4,3,2,6,4,6,6,4,5,6,5,2,6,8,4,5,3,3,1,1,8,5,6,3,3,2,5,6,3,0,0,0,1,1,0,2,1,1,2,0,1,1,1,0,2,3,2,1,0,1,0,1,0,2,5,2,Microsoft,NPTEL,2,Robotics Project,Not Applicable,1,Yes,Law,6,Yes,No,0,Sports,Music,Hackathon,12th Pass,Self-Employed Professional,10-20 LPA,Yes,Yes,Yes,Poor,Retail & E-commerce,Metro Cities Only,615812,Private,4,2,5,1,High Priority,IAS Officer,65.7,0.73,4,4.56,1.58,68.05,4,4.33,6,61.4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106676,17,Female,Plus Two,Not Applicable,State Board,Aided,Regional Language,Howrah,West Bengal,Urban,Commerce,74.5,Not Studied,77.1,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,61.3,74.5,52.7,57.4,Not Studied,Not Studied,Not Studied,Not Studied,66.25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,7,4,5,7,5,4,8,7,6,6,9,2,5,6,5,3,4,3,8,4,8,5,3,6,3,2,5,Ambivert,Visual,Medium,Independent,Not Applicable,5,5,5,1,3,3,4,4,3,4,2,5,6,6,3,3,6,6,4,5,4,4,3,8,8,5,5,7,3,8,5,4,6,0,3,1,0,2,2,0,3,1,0,0,1,1,1,1,3,1,0,1,2,0,2,0,1,2,2,5,Udemy,Not Applicable,1,Social Service Project,Research Project,2,No,Not Applicable,0,Yes,Yes,10,Environmental Club,Photography Club,Robotics Club,Below 10th,Teacher,3-6 LPA,Yes,Yes,No,Good,Defence,Abroad,222690,Government,4,6,5,2,Moderate Priority,Social Worker,66.25,1.07,4.5,5.67,1.58,74.5,4.33,4.67,5,39.17,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
STU106677,19,Male,Undergraduate,BTech Electrical,Not Applicable,Government,English,Nagpur,Maharashtra,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.35,8,0,73,85.8,7,9,5,2,4,9,3,4,6,3,5,5,5,6,6,1,5,5,6,2,7,4,6,7,5,4,4,Ambivert,Reading,Medium,Team,Not Applicable,3,9,3,5,3,6,7,5,6,4,5,4,4,4,6,2,5,6,7,4,5,5,2,8,1,7,2,5,4,9,6,7,5,1,1,0,0,0,0,1,1,2,1,1,2,0,3,1,0,2,3,0,5,0,1,1,1,0,2,2,Not Applicable,Not Applicable,0,Science Fair Project,Not Applicable,1,Yes,Manufacturing,3,Yes,No,0,Photography Club,Drama,Not Applicable,10th Pass,Government Employee,3-6 LPA,No,Yes,No,Average,Government & Public Sector,Abroad,745842,Private,6,3,6,3,High Priority,Biotechnologist,73.5,0.93,4.67,5.11,1.42,68.05,4,4,4,46.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106678,22,Female,Undergraduate,BSc Agriculture,Not Applicable,Government,English,Hyderabad,Telangana,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.6,6,0,97.1,71.1,6,4,3,7,6,9,3,4,4,6,7,2,9,5,4,3,6,1,4,6,4,5,4,4,3,4,3,Extrovert,Practical,Low,Independent,Not Applicable,5,8,4,5,5,3,7,3,6,5,4,3,2,2,4,6,5,6,3,4,5,2,1,5,7,5,4,5,7,7,7,5,6,0,0,0,2,1,0,0,0,0,1,2,1,1,0,2,3,2,2,3,6,1,3,0,0,1,1,1,Tally,AutoCAD,2,Robotics Project,Not Applicable,1,No,Not Applicable,0,No,Yes,20,Drama,Robotics Club,Quiz,10th Pass,Unemployed,10-20 LPA,Yes,Yes,Yes,Good,Media & Entertainment,Metro Cities Only,736430,Either,6,3,4,6,High Priority,Microbiologist,66,0.67,3.92,5.89,1.92,68.05,4.33,5,6,39.72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106679,19,Male,Undergraduate,BTech Mechanical,Not Applicable,Private,English,Guntur,Andhra Pradesh,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.56,7,1,86.7,75.8,5,6,4,3,3,7,6,5,1,4,1,8,3,4,7,4,3,4,5,5,4,3,6,7,2,4,5,Ambivert,Practical,Medium,Team,Not Applicable,6,8,6,5,5,4,1,5,7,2,4,2,7,4,7,4,6,3,2,6,5,3,6,5,6,3,5,4,8,5,3,1,5,1,0,2,0,0,0,2,0,2,0,1,0,0,0,1,3,4,4,1,8,2,3,4,0,1,2,1,Not Applicable,Not Applicable,0,Architecture Model,Not Applicable,1,Yes,Design,1,No,Yes,0,Dance,Not Applicable,Not Applicable,Graduate,Farmer,Below 1.5 LPA,No,Yes,No,Average,Retail & E-commerce,Home State,492290,Government,5,5,5,2,Moderate Priority,Pharmacist,85.6,0.6,4.33,4.44,2.75,68.05,5.33,2.67,3.5,44.43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106680,18,Female,Plus Two,Not Applicable,ICSE,Government,English,Kolkata,West Bengal,Urban,Commerce,77.7,Not Studied,78,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,62.6,84.5,55.3,79,Not Studied,Not Studied,Not Studied,Not Studied,72.85,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,7,6,6,4,5,6,7,5,8,8,2,4,6,3,4,5,3,3,4,4,4,6,3,4,4,2,Introvert,Reading,High,Hybrid,Directive,4,6,10,4,4,6,3,4,3,5,5,5,4,7,3,6,3,3,6,6,5,2,6,6,4,4,8,7,4,5,6,8,4,0,0,0,1,2,0,1,0,3,0,1,2,0,0,0,1,0,5,0,0,1,3,3,1,0,2,2,Not Applicable,Not Applicable,0,IoT Project,Architecture Model,2,No,Not Applicable,0,Yes,No,0,Debate,Not Applicable,Not Applicable,Doctorate,Private Employee,1.5-3 LPA,No,Yes,Yes,Good,Agriculture,Metro Cities Only,390719,Either,5,5,5,1,Moderate Priority,HR Manager,72.85,0.67,3.83,5.56,1.5,77.7,7,4.67,6.5,30.57,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
STU106681,20,Male,Undergraduate,BSc Chemistry,Not Applicable,Autonomous,Regional Language,Kannur,Kerala,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.14,6,1,96.3,81.3,5,5,4,3,7,5,4,6,4,8,3,7,4,4,5,4,2,4,4,5,5,5,4,4,5,6,4,Ambivert,Practical,Medium,Team,Collaborative,8,3,6,3,6,2,3,4,7,8,8,4,6,6,6,5,4,5,5,3,5,4,4,6,7,5,7,2,7,3,7,0,3,3,0,1,1,0,0,1,3,1,0,0,1,1,0,0,3,2,2,2,0,0,1,3,0,4,2,2,NSDC,Not Applicable,1,Business Plan,Not Applicable,1,No,Not Applicable,0,No,No,0,Music,Not Applicable,Not Applicable,12th Pass,Retired,3-6 LPA,No,No,Yes,Excellent,Hospitality & Tourism,No Preference,408867,Private,5,7,5,1,High Priority,Sports Coach,81.4,0.8,4.33,4.56,1.75,68.05,5,5.67,5,28.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106682,18,Male,Undergraduate,BSc Chemistry,Not Applicable,Autonomous,English,Pune,Maharashtra,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.73,4,1,90.4,87.1,6,3,6,4,3,6,6,4,6,5,3,7,3,5,7,4,2,4,7,4,4,7,3,4,2,2,5,Ambivert,Visual,Low,Team,Not Applicable,5,2,6,7,6,3,2,5,4,3,4,6,4,4,4,5,3,5,5,2,7,7,2,4,3,5,3,6,5,4,6,5,3,1,0,1,0,0,1,1,1,0,2,1,1,1,0,1,7,0,0,0,1,1,2,2,0,1,1,2,Google,AutoCAD,2,Science Fair Project,Not Applicable,1,No,Not Applicable,0,Yes,Yes,20,Student Council,Quiz,Not Applicable,10th Pass,Self-Employed Professional,1.5-3 LPA,No,Yes,Yes,Good,Research & Academia,Home State,406417,Private,4,4,3,5,Low Priority,Bank PO / Clerk,77.3,0.73,4,4.44,1.42,68.05,5.67,4.33,3.5,36.1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106683,16,Female,Plus One,Not Applicable,State Board,Government,English,South Delhi,Delhi,Urban,Humanities,Not Studied,Not Studied,73.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,58.4,Not Studied,85.4,68.2,76.4,61.1,70.48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,5,7,1,6,5,9,5,3,2,4,4,7,7,3,5,5,3,3,4,2,6,3,8,3,4,3,Introvert,Visual,High,Team,Not Applicable,4,3,5,4,3,7,3,4,4,2,6,5,6,8,3,5,1,5,4,3,3,4,5,6,8,8,4,4,3,3,5,4,8,0,0,0,0,0,2,2,1,1,1,0,0,1,1,0,0,0,2,1,2,0,4,0,5,1,1,0,Teaching Certification,AutoCAD,3,Agriculture Project,Not Applicable,1,No,Not Applicable,0,No,Yes,30,Photography Club,Not Applicable,Not Applicable,Doctorate,Farmer,6-10 LPA,Yes,Yes,No,Good,Construction & Infrastructure,Home State,256211,Private,7,8,8,7,Low Priority,Political Scientist,70.48,0.6,4.08,5.22,1.33,68.05,4.67,3,3.5,46.38,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes
STU106684,19,Female,Undergraduate,BCom,Not Applicable,Private,English,Guntur,Andhra Pradesh,Rural,Commerce,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.51,5,2,76.8,54.8,2,8,6,5,5,7,4,5,3,4,9,3,4,5,6,5,2,2,5,7,5,8,6,6,4,1,5,Introvert,Reading,Medium,Independent,Not Applicable,1,1,6,7,7,4,3,8,6,4,5,4,7,4,4,5,5,3,5,2,7,4,4,1,5,7,5,6,6,10,7,3,7,0,0,2,0,0,2,1,0,1,1,1,1,0,0,0,5,1,2,2,1,1,2,4,0,1,1,3,Not Applicable,Not Applicable,0,Robotics Project,Mobile App,2,No,Not Applicable,0,No,Yes,0,Photography Club,Not Applicable,Not Applicable,10th Pass,Self-Employed Professional,Below 1.5 LPA,No,Yes,Yes,Good,Research & Academia,Home State,452865,Government,3,5,3,4,High Priority,Auditor,65.1,0.6,4.67,6.22,1.92,68.05,6,4.67,3,32.22,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU106685,16,Male,Plus One,Not Applicable,CBSE,Government,English,Surat,Gujarat,Rural,Humanities,Not Studied,Not Studied,80,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,77.8,Not Studied,74.1,80.8,59,64,72.62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,4,2,4,4,5,5,3,6,4,9,5,1,5,5,1,4,4,4,4,4,6,3,5,4,5,7,Introvert,Visual,Medium,Hybrid,Not Applicable,6,5,4,4,4,6,3,4,6,9,4,2,5,4,3,3,5,6,4,4,8,3,4,5,5,5,5,7,5,5,6,7,6,3,4,2,0,1,3,0,1,2,0,0,0,4,5,3,3,2,0,1,2,2,2,2,2,1,2,2,NPTEL,Not Applicable,1,Website,Not Applicable,1,No,Not Applicable,0,No,No,0,Drama,Not Applicable,Not Applicable,10th Pass,Private Employee,1.5-3 LPA,No,No,No,Average,Design & Creative,Abroad,440088,Either,2,5,2,1,Moderate Priority,Graphic Designer,72.62,1.87,4.25,5.67,1.75,68.05,3.67,6.33,4,30.84,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes
STU106686,18,Male,Plus Two,Not Applicable,State Board,Private,Regional Language,Kozhikode,Kerala,Rural,Science,71,Not Studied,71.4,Not Studied,Not Studied,80.6,58.9,76.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,71.66,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,3,3,6,6,6,3,6,5,2,8,4,6,4,4,6,3,5,3,3,5,4,2,5,8,7,4,Extrovert,Practical,High,Team,Not Applicable,4,6,2,4,4,6,8,4,4,6,6,5,5,6,8,4,5,3,9,5,5,7,6,6,7,7,6,4,9,4,5,7,1,0,0,0,2,2,0,0,0,1,1,1,1,0,1,0,5,2,4,5,2,0,3,0,1,2,2,2,Microsoft,Medical Certification,2,Research Project,Architecture Model,2,No,Not Applicable,0,No,No,0,Photography Club,Drama,Not Applicable,Graduate,Unemployed,6-10 LPA,No,Yes,Yes,Good,Hospitality & Tourism,No Preference,323174,Either,6,6,5,6,Low Priority,Physiotherapist,71.66,0.6,4.58,5.56,2.33,71.72,4,4.67,2.5,47.23,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
