career_id,career_name,career_domain,career_subdomain,career_cluster,required_mathematical_ability,required_logical_reasoning,required_scientific_thinking,required_problem_solving,required_analytical_thinking,required_communication,required_creativity,required_digital_ability,required_spatial_ability,required_practical_ability,required_learning_ability,required_technology_interest,required_engineering_interest,required_healthcare_interest,required_business_interest,required_finance_interest,required_arts_interest,required_design_interest,required_research_interest,required_environment_interest,required_agriculture_interest,minimum_education_level
CAR00693,Public Relations Specialist Specialist 693,Government & Public Service,Track 3,Cluster 3,56.0,18.0,83.0,29.0,40.0,95.0,77.0,80.0,65.0,90.0,23.0,94.0,66.0,54.0,69.0,89.0,24.0,27.0,47.0,45.0,47.0,Postgraduate
CAR00694,Content Creator Specialist 694,Defence & Security,Track 4,Cluster 4,61.0,53.0,50.0,38.0,51.0,57.0,34.0,67.0,84.0,20.0,89.0,24.0,65.0,38.0,31.0,76.0,56.0,26.0,61.0,70.0,75.0,Higher Secondary
CAR00695,Graphic Designer Specialist 695,Media & Communication,Track 5,Cluster 5,60.0,39.0,18.0,15.0,60.0,40.0,55.0,59.0,63.0,88.0,70.0,17.0,75.0,92.0,48.0,45.0,82.0,52.0,71.0,92.0,15.0,Postgraduate
CAR00696,UI UX Designer Specialist 696,Arts & Design,Track 6,Cluster 6,52.0,17.0,28.0,76.0,77.0,32.0,90.0,93.0,22.0,73.0,51.0,57.0,21.0,20.0,43.0,55.0,84.0,60.0,68.0,34.0,65.0,Diploma
CAR00697,Product Designer Specialist 697,Fashion,Track 7,Cluster 7,81.0,57.0,28.0,71.0,95.0,61.0,49.0,95.0,20.0,17.0,73.0,22.0,36.0,34.0,46.0,16.0,57.0,81.0,75.0,79.0,69.0,Postgraduate
CAR00698,Fashion Designer Specialist 698,Hospitality & Tourism,Track 8,Cluster 8,89.0,95.0,42.0,61.0,18.0,66.0,52.0,53.0,58.0,93.0,,43.0,23.0,80.0,69.0,40.0,44.0,62.0,24.0,23.0,73.0,Undergraduate
CAR00699,Illustrator Specialist 699,Sports,Track 9,Cluster 9,88.0,50.0,80.0,17.0,60.0,49.0,27.0,60.0,48.0,81.0,80.0,19.0,49.0,17.0,19.0,19.0,40.0,58.0,16.0,44.0,38.0,Secondary
CAR00700,Animator Specialist 700,Logistics & Supply Chain,Track 10,Cluster 10,27.0,45.0,19.0,,85.0,51.0,58.0,22.0,24.0,82.0,77.0,29.0,94.0,37.0,88.0,83.0,29.0,55.0,33.0,78.0,29.0,Higher Secondary
CAR00701,Chef Specialist 701,Skilled Trades,Track 1,Cluster 11,42.0,21.0,38.0,55.0,58.0,83.0,47.0,50.0,77.0,51.0,54.0,76.0,87.0,28.0,78.0,61.0,54.0,57.0,39.0,41.0,84.0,Diploma
CAR00702,Hotel Manager Specialist 702,Research,Track 2,Cluster 12,66.0,61.0,94.0,69.0,54.0,44.0,43.0,31.0,38.0,73.0,54.0,69.0,43.0,95.0,50.0,92.0,74.0,58.0,92.0,26.0,51.0,Professional Degree
CAR00703,Travel Consultant Specialist 703,Technology,Track 3,Cluster 13,28.0,55.0,,91.0,57.0,33.0,61.0,53.0,32.0,94.0,17.0,25.0,94.0,49.0,33.0,78.0,55.0,49.0,93.0,20.0,17.0,Higher Secondary
CAR00704,Sports Coach Specialist 704,Engineering,Track 4,Cluster 14,22.0,71.0,24.0,,78.0,85.0,65.0,49.0,37.0,60.0,77.0,88.0,43.0,44.0,46.0,73.0,76.0,24.0,50.0,31.0,46.0,Professional Degree
CAR00705,Sports Scientist Specialist 705,Healthcare,Track 5,Cluster 15,67.0,53.0,29.0,16.0,62.0,48.0,95.0,85.0,36.0,48.0,28.0,83.0,19.0,81.0,19.0,21.0,45.0,56.0,50.0,82.0,50.0,Higher Secondary
CAR00706,Supply Chain Analyst Specialist 706,Life Sciences,Track 6,Cluster 16,42.0,91.0,95.0,32.0,18.0,42.0,20.0,47.0,20.0,90.0,33.0,39.0,80.0,70.0,72.0,84.0,51.0,82.0,76.0,58.0,80.0,Undergraduate
CAR00707,Logistics Manager Specialist 707,Agriculture,Track 7,Cluster 17,59.0,62.0,85.0,67.0,56.0,85.0,86.0,81.0,84.0,36.0,75.0,54.0,30.0,27.0,57.0,61.0,35.0,23.0,68.0,46.0,64.0,Postgraduate
CAR00708,Electrician Specialist 708,Environment,Track 8,Cluster 18,64.0,85.0,,23.0,31.0,76.0,75.0,67.0,45.0,30.0,38.0,70.0,69.0,94.0,80.0,59.0,15.0,57.0,93.0,80.0,50.0,Diploma
CAR00709,Welder Specialist 709,Architecture & Construction,Track 9,Cluster 19,36.0,58.0,66.0,43.0,62.0,40.0,83.0,46.0,50.0,16.0,61.0,93.0,94.0,50.0,92.0,29.0,77.0,40.0,28.0,61.0,50.0,Diploma
CAR00710,Technician Specialist 710,Manufacturing,Track 10,Cluster 20,61.0,25.0,30.0,32.0,72.0,38.0,94.0,82.0,16.0,93.0,17.0,68.0,34.0,65.0,64.0,92.0,32.0,47.0,58.0,36.0,79.0,Professional Degree
CAR00711,Research Scientist Specialist 711,Energy,Track 1,Cluster 21,38.0,31.0,70.0,17.0,63.0,60.0,76.0,61.0,20.0,70.0,86.0,77.0,32.0,38.0,77.0,45.0,38.0,91.0,27.0,50.0,77.0,Higher Secondary
CAR00712,Software Developer Specialist 712,Transportation,Track 2,Cluster 22,46.0,41.0,42.0,87.0,70.0,18.0,22.0,55.0,32.0,53.0,64.0,68.0,64.0,78.0,27.0,95.0,79.0,21.0,49.0,17.0,22.0,Postgraduate
CAR00713,Data Scientist Specialist 713,Aviation,Track 3,Cluster 23,54.0,80.0,83.0,74.0,22.0,72.0,87.0,88.0,83.0,39.0,31.0,54.0,20.0,73.0,74.0,72.0,90.0,80.0,75.0,81.0,48.0,Higher Secondary
CAR00714,AI Engineer Specialist 714,Marine,Track 4,Cluster 24,86.0,53.0,51.0,34.0,23.0,41.0,56.0,27.0,38.0,33.0,75.0,63.0,64.0,54.0,75.0,89.0,32.0,19.0,89.0,42.0,62.0,Professional Degree
CAR00715,Machine Learning Engineer Specialist 715,Business,Track 5,Cluster 25,39.0,95.0,70.0,84.0,52.0,28.0,45.0,50.0,23.0,16.0,22.0,63.0,,20.0,76.0,95.0,83.0,80.0,64.0,41.0,63.0,Diploma
CAR00716,Cybersecurity Analyst Specialist 716,Finance,Track 6,Cluster 26,47.0,91.0,25.0,88.0,73.0,43.0,39.0,58.0,74.0,22.0,48.0,56.0,91.0,52.0,,30.0,54.0,54.0,36.0,94.0,78.0,Higher Secondary
CAR00717,Cloud Engineer Specialist 717,Law,Track 7,Cluster 27,90.0,33.0,62.0,19.0,51.0,51.0,15.0,65.0,85.0,30.0,43.0,92.0,70.0,59.0,26.0,95.0,76.0,77.0,87.0,36.0,84.0,Undergraduate
CAR00718,Database Administrator Specialist 718,Education,Track 8,Cluster 28,88.0,46.0,25.0,32.0,39.0,37.0,43.0,87.0,84.0,32.0,84.0,18.0,35.0,30.0,47.0,55.0,61.0,68.0,66.0,47.0,41.0,Undergraduate
CAR00719,Web Developer Specialist 719,Psychology & Social Services,Track 9,Cluster 29,71.0,62.0,68.0,53.0,80.0,15.0,25.0,88.0,28.0,58.0,65.0,94.0,40.0,94.0,80.0,30.0,71.0,91.0,93.0,39.0,74.0,Postgraduate
CAR00720,Mobile App Developer Specialist 720,Government & Public Service,Track 10 ,Cluster 30,62.0,51.0,83.0,19.0,17.0,68.0,78.0,32.0,56.0,71.0,36.0,42.0,39.0,93.0,44.0,52.0,44.0,38.0,42.0,83.0,37.0,Undergraduate
CAR00721,Network Engineer Specialist 721,Defence & Security,Track 1,Cluster 1,91.0,51.0,40.0,28.0,56.0,23.0,48.0,71.0,68.0,70.0,49.0,86.0,56.0,51.0,58.0,50.0,58.0,68.0,23.0,79.0,76.0,Professional Degree
CAR00722,Data Analyst Specialist 722,Media & Communication,Track 2,Cluster 2,35.0,85.0,54.0,54.0,15.0,33.0,54.0,56.0,75.0,29.0,34.0,64.0,20.0,89.0,42.0,46.0,28.0,32.0,86.0,46.0,18.0,Diploma
CAR00723,Business Analyst Specialist 723,Arts & Design,Track 3,Cluster 3,95.0,,84.0,60.0,82.0,58.0,71.0,53.0,31.0,94.0,48.0,58.0,28.0,21.0,45.0,45.0,95.0,71.0,94.0,35.0,18.0,Undergraduate
CAR00724,Civil Engineer Specialist 724,Fashion,Track 4,Cluster 4,57.0,69.0,85.0,69.0,80.0,81.0,64.0,19.0,15.0,60.0,55.0,65.0,71.0,83.0,21.0,73.0,62.0,54.0,42.0,66.0,95.0,Undergraduate
CAR00725,Mechanical Engineer Specialist 725,Hospitality & Tourism,Track 5,Cluster 5,76.0,27.0,70.0,86.0,17.0,59.0,40.0,53.0,77.0,60.0,15.0,62.0,44.0,,77.0,56.0,56.0,46.0,64.0,46.0,50.0,Diploma
CAR00726,Electrical Engineer Specialist 726,Sports,Track 6,Cluster 6,77.0,63.0,43.0,65.0,81.0,65.0,92.0,48.0,65.0,38.0,66.0,73.0,79.0,,79.0,36.0,81.0,23.0,41.0,21.0,23.0,Higher Secondary
CAR00727,Electronics Engineer Specialist 727,Logistics & Supply Chain,Track 7,Cluster 7,47.0,83.0,36.0,67.0,19.0,66.0,93.0,46.0,48.0,90.0,76.0,68.0,27.0,30.0,54.0,69.0,51.0,15.0,71.0,88.0,21.0,Undergraduate
CAR00728,Chemical Engineer Specialist 728,Skilled Trades,Track 8,Cluster 8,68.0,18.0,38.0,94.0,68.0,59.0,91.0,20.0,95.0,18.0,43.0,69.0,53.0,90.0,30.0,43.0,16.0,16.0,22.0,84.0,93.0,Diploma
CAR00729,Biomedical Engineer Specialist 729,Research,Track 9,Cluster 9,,65.0,82.0,47.0,91.0,63.0,23.0,39.0,31.0,48.0,62.0,63.0,86.0,72.0,66.0,61.0,83.0,90.0,64.0,64.0,39.0,Diploma
CAR00730,Environmental Engineer Specialist 730,Technology,Track 10,Cluster 10,92.0,52.0,84.0,60.0,15.0,87.0,65.0,52.0,17.0,67.0,24.0,57.0,67.0,39.0,91.0,23.0,36.0,17.0,76.0,46.0,61.0,Secondary
CAR00731,Architect Specialist 731,Engineering,Track 1,Cluster 11,36.0,81.0,91.0,61.0,64.0,19.0,23.0,24.0,41.0,28.0,68.0,35.0,76.0,26.0,21.0,35.0,48.0,70.0,80.0,52.0,67.0,Postgraduate
CAR00732,Urban Planner Specialist 732,Healthcare,Track 2,Cluster 12,81.0,69.0,58.0,18.0,85.0,81.0,55.0,36.0,53.0,55.0,52.0,89.0,74.0,40.0,31.0,29.0,56.0,53.0,40.0,37.0,54.0,Diploma
CAR00733,Doctor Specialist 733,Life Sciences,Track 3,Cluster 13,59.0,44.0,32.0,,17.0,38.0,45.0,83.0,64.0,80.0,45.0,73.0,24.0,34.0,50.0,85.0,46.0,90.0,79.0,40.0,44.0,Professional Degree
CAR00734,Nurse Specialist 734,Agriculture,Track 4,Cluster 14,39.0,26.0,83.0,36.0,64.0,42.0,58.0,92.0,75.0,90.0,73.0,70.0,70.0,17.0,61.0,69.0,51.0,67.0,75.0,23.0,72.0,Postgraduate
CAR00735,Physiotherapist Specialist 735,Environment,Track 5,Cluster 15,91.0,93.0,64.0,30.0,81.0,77.0,51.0,39.0,60.0,89.0,61.0,49.0,48.0,42.0,42.0,73.0,83.0,29.0,40.0,38.0,48.0,Diploma
CAR00736,Pharmacist Specialist 736,Architecture & Construction,Track 6,Cluster 16,27.0,84.0,80.0,75.0,42.0,54.0,27.0,78.0,76.0,44.0,81.0,63.0,43.0,34.0,95.0,82.0,60.0,15.0,60.0,29.0,26.0,Professional Degree
CAR00737,Dentist Specialist 737,Manufacturing,Track 7,Cluster 17,35.0,50.0,40.0,81.0,84.0,60.0,56.0,70.0,42.0,21.0,76.0,32.0,23.0,44.0,62.0,75.0,27.0,20.0,61.0,37.0,86.0,Postgraduate
CAR00738,Medical Laboratory Scientist Specialist 738,Energy,Track 8,Cluster 18,78.0,30.0,65.0,39.0,83.0,47.0,75.0,78.0,59.0,94.0,36.0,62.0,76.0,36.0,82.0,73.0,54.0,69.0,62.0,29.0,93.0,Undergraduate
CAR00739,Microbiologist Specialist 739,Transportation,Track 9,Cluster 19,65.0,69.0,45.0,,81.0,23.0,82.0,34.0,59.0,42.0,94.0,45.0,16.0,24.0,17.0,65.0,78.0,47.0,37.0,27.0,39.0,Higher Secondary
CAR00740,Biotechnologist Specialist 740,Aviation,Track 10,Cluster 20,62.0,92.0,86.0,61.0,61.0,41.0,29.0,31.0,88.0,50.0,53.0,92.0,59.0,46.0,28.0,29.0,33.0,56.0,92.0,65.0,23.0,Secondary
CAR00741,Geneticist Specialist 741,Marine,Track 1,Cluster 21,40.0,17.0,19.0,20.0,27.0,66.0,30.0,58.0,52.0,60.0,54.0,30.0,83.0,94.0,71.0,22.0,59.0,46.0,64.0,72.0,83.0,Higher Secondary
CAR00742,Agricultural Scientist Specialist 742,Business,Track 2,Cluster 22,63.0,93.0,72.0,89.0,79.0,61.0,20.0,17.0,65.0,32.0,76.0,53.0,23.0,53.0,42.0,40.0,94.0,44.0,80.0,69.0,52.0,Undergraduate
CAR00743,Agronomist Specialist 743,Finance,Track 3,Cluster 23,95.0,56.0,81.0,33.0,37.0,81.0,34.0,31.0,40.0,55.0,38.0,41.0,60.0,66.0,68.0,70.0,86.0,80.0,85.0,64.0,88.0,Diploma
CAR00744,Forestry Specialist Specialist 744,Law,Track 4,Cluster 24,19.0,71.0,47.0,20.0,22.0,61.0,42.0,83.0,60.0,93.0,33.0,44.0,45.0,47.0,43.0,64.0,49.0,95.0,19.0,17.0,42.0,Postgraduate
CAR00745,Environmental Scientist Specialist 745,Education,Track 5,Cluster 25,55.0,50.0,71.0,51.0,18.0,60.0,54.0,20.0,73.0,18.0,88.0,19.0,44.0,64.0,31.0,64.0,35.0,79.0,95.0,56.0,17.0,Secondary
CAR00746,Renewable Energy Engineer Specialist 746,Psychology & Social Services,Track 6,Cluster 26,56.0,73.0,61.0,,37.0,25.0,46.0,30.0,87.0,31.0,56.0,15.0,52.0,15.0,30.0,15.0,84.0,91.0,37.0,18.0,86.0,Higher Secondary
CAR00747,Energy Analyst Specialist 747,Government & Public Service,Track 7,Cluster 27,86.0,40.0,25.0,80.0,55.0,41.0,55.0,56.0,50.0,59.0,38.0,66.0,82.0,47.0,84.0,25.0,49.0,87.0,27.0,72.0,34.0,Diploma
CAR00748,Automotive Engineer Specialist 748,Defence & Security,Track 8,Cluster 28,77.0,66.0,17.0,32.0,77.0,16.0,51.0,72.0,94.0,50.0,75.0,41.0,15.0,84.0,32.0,33.0,87.0,18.0,83.0,69.0,45.0,Postgraduate
CAR00749,Aviation Engineer Specialist 749,Media & Communication,Track 9,Cluster 29,44.0,51.0,64.0,38.0,93.0,43.0,56.0,39.0,36.0,83.0,52.0,51.0,91.0,21.0,26.0,39.0,28.0,40.0,50.0,54.0,45.0,Higher Secondary
CAR00750,Pilot Specialist 750,Arts & Design,Track 10,Cluster 30,83.0,53.0,35.0,20.0,38.0,83.0,18.0,44.0,30.0,81.0,38.0,19.0,66.0,74.0,33.0,33.0,46.0,84.0,72.0,71.0,65.0,Secondary
CAR00751,Marine Engineer Specialist 751,Fashion,Track 1,Cluster 1,55.0,92.0,17.0,48.0,33.0,95.0,28.0,22.0,65.0,41.0,68.0,68.0,56.0,27.0,70.0,37.0,51.0,84.0,15.0,61.0,41.0,Diploma
CAR00752,Oceanographer Specialist 752,Hospitality & Tourism,Track 2,Cluster 2,24.0,20.0,79.0,64.0,27.0,31.0,31.0,77.0,41.0,29.0,32.0,95.0,76.0,61.0,17.0,46.0,79.0,48.0,26.0,94.0,85.0,Undergraduate
CAR00753,Accountant Specialist 753,Sports,Track 3,Cluster 3,47.0,40.0,,95.0,71.0,59.0,89.0,17.0,95.0,79.0,60.0,26.0,64.0,18.0,94.0,86.0,22.0,52.0,82.0,55.0,26.0,Secondary
CAR00754,Financial Analyst Specialist 754,Logistics & Supply Chain,Track 4,Cluster 4,52.0,60.0,54.0,89.0,41.0,80.0,43.0,77.0,70.0,59.0,47.0,46.0,22.0,52.0,23.0,36.0,94.0,43.0,28.0,27.0,67.0,Undergraduate
CAR00755,Auditor Specialist 755,Skilled Trades,Track 5,Cluster 5,44.0,69.0,54.0,85.0,48.0,88.0,81.0,33.0,43.0,70.0,80.0,75.0,42.0,70.0,52.0,62.0,28.0,18.0,63.0,84.0,80.0,Secondary
CAR00756,Investment Analyst Specialist 756,Research, Track 6 ,Cluster 6,,79.0,53.0,28.0,61.0,27.0,81.0,69.0,90.0,95.0,34.0,60.0,66.0,46.0,72.0,83.0,70.0,19.0,58.0,94.0,67.0,Postgraduate
CAR00757,Economist Specialist 757,Technology,Track 7,Cluster 7,25.0,27.0,53.0,54.0,62.0,60.0,89.0,51.0,16.0,78.0,43.0,40.0,84.0,36.0,21.0,58.0,84.0,18.0,41.0,55.0,20.0,Secondary
CAR00758,Entrepreneur Specialist 758,Engineering,Track 8 ,Cluster 8,75.0,87.0,,20.0,60.0,63.0,68.0,92.0,71.0,78.0,87.0,51.0,15.0,32.0,75.0,22.0,86.0,48.0,28.0,63.0,89.0,Secondary
CAR00759,Marketing Specialist Specialist 759,Healthcare,Track 9,Cluster 9,88.0,88.0,22.0,67.0,37.0,21.0,36.0,36.0,90.0,36.0,85.0,50.0,39.0,82.0,50.0,84.0,72.0,81.0,47.0,73.0,54.0,Higher Secondary
CAR00760,Human Resources Specialist Specialist 760,Life Sciences,Track 10,Cluster 10,36.0,60.0,66.0,38.0,40.0,26.0,76.0,60.0,26.0,64.0,74.0,77.0,53.0,84.0,66.0,81.0,36.0,60.0,75.0,53.0,93.0,Undergraduate
CAR00761,Lawyer Specialist 761,Agriculture,Track 1,Cluster 11,29.0,32.0,83.0,62.0,15.0,46.0,75.0,26.0,31.0,54.0,55.0,30.0,68.0,39.0,87.0,38.0,49.0,65.0,61.0,27.0,86.0,Diploma
CAR00762,Legal Advisor Specialist 762,Environment,Track 2,Cluster 12,53.0,22.0,56.0,43.0,31.0,42.0,86.0,46.0,38.0,43.0,17.0,91.0,79.0,64.0,66.0,33.0,50.0,53.0,20.0,72.0,16.0,Higher Secondary
CAR00763,Teacher Specialist 763,Architecture & Construction,Track 3,Cluster 13,41.0,51.0,36.0,27.0,90.0,78.0,56.0,78.0,77.0,45.0,76.0,39.0,40.0,89.0,19.0,34.0,85.0,44.0,42.0,42.0,,Undergraduate
CAR00764,Education Consultant Specialist 764,Manufacturing,Track 4,Cluster 14,43.0,91.0,75.0,34.0,70.0,47.0,92.0,27.0,68.0,62.0,49.0,68.0,77.0,47.0,95.0,61.0,43.0,68.0,80.0,91.0,32.0,Secondary
CAR00765,Psychologist Specialist 765,Energy,Track 5,Cluster 15,73.0,19.0,67.0,44.0,70.0,43.0,29.0,15.0,37.0,66.0,64.0,64.0,,51.0,64.0,47.0,76.0,15.0,30.0,16.0,66.0,Diploma
CAR00766,Counsellor Specialist 766,Transportation,Track 6,Cluster 16,54.0,,82.0,86.0,35.0,56.0,62.0,22.0,34.0,15.0,81.0,73.0,87.0,83.0,57.0,16.0,50.0,37.0,41.0,49.0,91.0,Diploma
CAR00767,Social Worker Specialist 767,Aviation,Track 7,Cluster 17,32.0,73.0,43.0,54.0,16.0,89.0,63.0,54.0,52.0,73.0,57.0,26.0,38.0,61.0,85.0,91.0,35.0,91.0,36.0,38.0,60.0,Secondary
CAR00768,Civil Services Officer Specialist 768,Marine,Track 8,Cluster 18,55.0,70.0,64.0,84.0,19.0,81.0,17.0,84.0,67.0,24.0,53.0,70.0,64.0,51.0,66.0,78.0,71.0,89.0,69.0,35.0,28.0,Secondary
CAR00769,Policy Analyst Specialist 769,Business,Track 9,Cluster 19,82.0,30.0,44.0,79.0,46.0,41.0,30.0,50.0,40.0,90.0,84.0,85.0,78.0,30.0,49.0,55.0,77.0,75.0,68.0,86.0,29.0,Undergraduate
CAR00770,Defence Officer Specialist 770,Finance,Track 10,Cluster 20,89.0,50.0,35.0,79.0,62.0,94.0,75.0,64.0,45.0,87.0,17.0,94.0,39.0,55.0,64.0,39.0,24.0,36.0,89.0,42.0,58.0,Professional Degree
CAR00771,Journalist Specialist 771,Law,Track 1,Cluster 21,38.0,40.0,64.0,83.0,21.0,45.0,67.0,87.0,45.0,71.0,93.0,78.0,76.0,91.0,40.0,80.0,54.0,60.0,64.0,81.0,64.0,Professional Degree
CAR00772,Public Relations Specialist Specialist 772,Education,Track 2,Cluster 22,90.0,57.0,60.0,23.0,95.0,50.0,49.0,25.0,48.0,43.0,29.0,84.0,64.0,51.0,52.0,21.0,47.0,50.0,16.0,48.0,57.0,Postgraduate
CAR00773,Content Creator Specialist 773,Psychology & Social Services,Track 3,Cluster 23,34.0,82.0,33.0,49.0,95.0,63.0,33.0,45.0,24.0,75.0,23.0,79.0,54.0,73.0,35.0,85.0,64.0,43.0,65.0,23.0,91.0,Higher Secondary
CAR00774,Graphic Designer Specialist 774,Government & Public Service,Track 4,Cluster 24,47.0,74.0,16.0,75.0,64.0,52.0,59.0,62.0,16.0,85.0,60.0,30.0,56.0,77.0,85.0,67.0,25.0,93.0,80.0,63.0,15.0,Undergraduate
CAR00775,UI UX Designer Specialist 775,Defence & Security,Track 5,Cluster 25,30.0,88.0,41.0,68.0,37.0,74.0,71.0,35.0,86.0,51.0,18.0,15.0,59.0,94.0,36.0,23.0,83.0,31.0,84.0,72.0,88.0,Postgraduate
CAR00776, Product Designer Specialist 776 ,Media & Communication,Track 6,Cluster 26,48.0,27.0,44.0,75.0,47.0,63.0,46.0,37.0,46.0,87.0,75.0,44.0,65.0,60.0,64.0,24.0,36.0,81.0,68.0,94.0,61.0,Undergraduate
CAR00777,Fashion Designer Specialist 777,Arts & Design,Track 7,Cluster 27,90.0,88.0,71.0,77.0,74.0,55.0,26.0,18.0,61.0,84.0,80.0,84.0,68.0,69.0,60.0,37.0,95.0,67.0,38.0,69.0,95.0,Postgraduate
CAR00778,Illustrator Specialist 778,Fashion,Track 8,Cluster 28,77.0,41.0,77.0,83.0,51.0,40.0,40.0,29.0,38.0,48.0,58.0,34.0,84.0,25.0,30.0,23.0,82.0,16.0,54.0,39.0,51.0,Secondary
CAR00779,Animator Specialist 779,Hospitality & Tourism,Track 9,Cluster 29,87.0,19.0,83.0,88.0,28.0,87.0,16.0,78.0,85.0,42.0,93.0,82.0,93.0,68.0,35.0,26.0,42.0,15.0,15.0,72.0,53.0,Secondary
CAR00780,Chef Specialist 780,Sports,Track 10,Cluster 30,74.0,25.0,78.0,82.0,62.0,17.0,53.0,38.0,47.0,69.0,22.0,59.0,61.0,75.0,27.0,18.0,56.0,67.0,95.0,63.0,83.0,Higher Secondary
CAR00781,Hotel Manager Specialist 781,Logistics & Supply Chain,Track 1,Cluster 1,88.0,,29.0,66.0,36.0,44.0,26.0,26.0,64.0,24.0,68.0,71.0,64.0,76.0,54.0,50.0,51.0,78.0,87.0,59.0,55.0,Postgraduate
CAR00782,Travel Consultant Specialist 782,Skilled Trades,Track 2,Cluster 2,44.0,88.0,26.0,37.0,48.0,66.0,27.0,47.0,63.0,22.0,74.0,90.0,50.0,27.0,28.0,74.0,70.0,18.0,59.0,92.0,,Secondary
CAR00783,Sports Coach Specialist 783,Research,Track 3,Cluster 3,52.0,19.0,,17.0,65.0,46.0,89.0,67.0,69.0,76.0,58.0,52.0,35.0,23.0,56.0,37.0,45.0,62.0,88.0,35.0,77.0,Secondary
CAR00784,Sports Scientist Specialist 784,Technology,Track 4,Cluster 4,53.0,50.0,47.0,88.0,30.0,69.0,80.0,57.0,37.0,27.0,75.0,47.0,20.0,65.0,74.0,56.0,50.0,42.0,87.0,41.0,53.0,Higher Secondary
CAR00785,Supply Chain Analyst Specialist 785,Engineering,Track 5,Cluster 5,62.0,65.0,78.0,36.0,28.0,44.0,67.0,28.0,79.0,63.0,78.0,31.0,52.0,62.0,74.0,23.0,68.0,63.0,76.0,56.0,60.0,Postgraduate
CAR00786,Logistics Manager Specialist 786,Healthcare,Track 6,Cluster 6,54.0,30.0,22.0,92.0,93.0,94.0,20.0,32.0,39.0,67.0,76.0,72.0,84.0,57.0,86.0,24.0,23.0,43.0,70.0,40.0,25.0,Postgraduate
CAR00787,Electrician Specialist 787,Life Sciences,Track 7,Cluster 7,72.0,16.0,41.0,33.0,30.0,59.0,24.0,70.0,39.0,16.0,25.0,47.0,95.0,61.0,91.0,51.0,57.0,74.0,53.0,83.0,32.0,Postgraduate
CAR00788,Welder Specialist 788,Agriculture,Track 8,Cluster 8,94.0,42.0,37.0,37.0,61.0,71.0,39.0,48.0,41.0,89.0,83.0,30.0,24.0,91.0,25.0,55.0,50.0,31.0,40.0,40.0,17.0,Diploma
CAR00789,Technician Specialist 789,Environment,Track 9,Cluster 9,75.0,81.0,47.0,54.0,44.0,28.0,18.0,82.0,62.0,81.0,32.0,15.0,95.0,28.0,79.0,58.0,20.0,19.0,42.0,95.0,79.0,Undergraduate
CAR00790,Research Scientist Specialist 790,Architecture & Construction,Track 10,Cluster 10,88.0,28.0,75.0,29.0,45.0,16.0,69.0,60.0,46.0,57.0,59.0,21.0,91.0,61.0,54.0,81.0,69.0,53.0,64.0,86.0,67.0,Postgraduate
CAR00791,Software Developer Specialist 791,Manufacturing,Track 1,Cluster 11,45.0,80.0,60.0,74.0,38.0,58.0,24.0,77.0,48.0,25.0,48.0,70.0,62.0,57.0,47.0,64.0,41.0,69.0,87.0,59.0,46.0,Higher Secondary
CAR00792,Data Scientist Specialist 792,Energy,Track 2,Cluster 12,94.0,73.0,83.0,71.0,63.0,81.0,88.0,84.0,52.0,16.0,81.0,63.0,85.0,31.0,37.0,40.0,19.0,69.0,23.0,52.0,71.0,Professional Degree
CAR00793,AI Engineer Specialist 793,Transportation,Track 3, Cluster 13 ,52.0,85.0,65.0,92.0,89.0,83.0,86.0,85.0,56.0,45.0,38.0,17.0,81.0,85.0,32.0,72.0,40.0,30.0,65.0,35.0,38.0,Higher Secondary
CAR00794,Machine Learning Engineer Specialist 794,Aviation,Track 4,Cluster 14,88.0,78.0,,48.0,51.0,62.0,77.0,20.0,21.0,15.0,19.0,82.0,64.0,25.0,17.0,64.0,62.0,46.0,57.0,66.0,83.0,Undergraduate
CAR00795,Cybersecurity Analyst Specialist 795,Marine,Track 5,Cluster 15,49.0,73.0,18.0,55.0,33.0,67.0,64.0,31.0,26.0,41.0,52.0,,95.0,70.0,24.0,85.0,80.0,57.0,65.0,51.0,72.0,Secondary
CAR00796,Cloud Engineer Specialist 796,Business, Track 6 ,Cluster 16,31.0,38.0,22.0,19.0,71.0,91.0,67.0,70.0,91.0,84.0,19.0,29.0,68.0,22.0,48.0,27.0,88.0,54.0,88.0,84.0,41.0,Postgraduate
CAR00797,Database Administrator Specialist 797,Finance,Track 7,Cluster 17,51.0,61.0,54.0,68.0,16.0,47.0,72.0,60.0,63.0,93.0,88.0,44.0,68.0,18.0,87.0,70.0,41.0,50.0,41.0,59.0,74.0,Diploma
CAR00798,Web Developer Specialist 798,Law,Track 8,Cluster 18,69.0,76.0,60.0,29.0,92.0,82.0,32.0,84.0,88.0,43.0,36.0,58.0,67.0,40.0,90.0,20.0,46.0,59.0,55.0,83.0,56.0,Professional Degree
CAR00799,Mobile App Developer Specialist 799,Education,Track 9,Cluster 19,94.0,,77.0,23.0,73.0,50.0,68.0,45.0,22.0,38.0,55.0,20.0,79.0,52.0,65.0,43.0,93.0,73.0,87.0,94.0,64.0,Higher Secondary
CAR00800,Network Engineer Specialist 800,Psychology & Social Services,Track 10, Cluster 20 ,62.0,60.0,63.0,60.0,35.0,46.0,50.0,69.0,43.0,90.0,27.0,43.0,23.0,88.0,57.0,55.0,60.0,65.0,59.0,24.0,95.0,Postgraduate
